Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2010,Hassan,6186,3729.8,42,Laterite,Basin,23960,53.5,Ginger,238542,Kharif
2011,Hassan,6503,2746.2,42,Laterite,Basin,126487,52.5,Ginger,1516,Kharif
2012,Hassan,5220,2746.2,43,Laterite,Basin,804,56,Ginger,57259,Kharif
2013,Hassan,4677,2746.2,27,Laterite,Basin,30362,57,Ginger,234779,Kharif
2014,Hassan,4803,3360,27,Laterite,Basin,124492,57.5,Ginger,1493,Kharif
2015,Hassan,3739,3360,27,Laterite,Basin,792,57,Ginger,64409,Kharif
2016,Hassan,3529,3360,27,Laterite,Basin,34153,55,Ginger,249978,Kharif
2017,Hassan,3649,3605.4,27,Laterite,Basin,132551,56,Ginger,637,Kharif
2018,Hassan,1374,3605.4,27,Laterite,Basin,338,54,Ginger,43311,Kharif
2012,Hassan,1279,2903.1,27,Laterite,Drip,2570,57,Coconut,200000,Kharif
2013,Hassan,13283,2903.1,27,Laterite,Drip,27170,57.5,Coconut,4847,Kharif
2014,Hassan,52119,2903.1,27.2,Laterite,Drip,114744,57,Coconut,51239,Kharif
2015,Hassan,725,2996.6,27.2,Laterite,Drip,1402,55,Coconut,216396,Kharif
2016,Mangalore,12885,2996.6,27.2,Laterite,Drip,23456,56,Coconut,2644,Kharif
2017,Mangalore,51179,2996.6,27,Laterite,Drip,107809,54,Coconut,44235,Kharif
2018,Mangalore,468,3522.8,27,Laterite,Drip,1132,58,Coconut,203317,Kharif
2019,Mangalore,11841,3522.8,27,Laterite,Drip,23960,58,Coconut,2134,Kharif
2004,Mangalore,50975,3522.8,27,Laterite,Drip,126487,59,Coconut,45186,Kharif
2005,Mangalore,206,3729.8,27,Laterite,Drip,804,50,Coconut,238542,Kharif
2006,Mangalore,10922,3729.8,27,Laterite,Drip,30362,54,Coconut,1516,Kharif
2007,Mangalore,51390,3729.8,27.2,Laterite,Drip,124492,53,Coconut,57259,Kharif
2008,Mangalore,177,2746.2,27.2,Laterite,Drip,792,52,Coconut,234779,Kharif
2009,Mangalore,10723,2746.2,27.2,Laterite,Drip,34153,51,Coconut,1493,Kharif
2010,Mangalore,51709,2746.2,27.1,Laterite,Drip,132551,57,Coconut,64409,Kharif
2011,Mangalore,146,3360,27.1,Laterite,Drip,338,57,Coconut,249978,Kharif
2012,Mangalore,10910,3360,27.1,Laterite,Drip,22966,60,Coconut,637,Kharif
2013,Mangalore,51355,3360,26.8,Laterite,Drip,131763,57,Coconut,43311,Kharif
2014,Mangalore,160,3605.4,26.8,Laterite,Drip,404,57,Coconut,24848,Kharif
2015,Mangalore,10912,3605.4,27.1,Laterite,Drip,24184,54,Coconut,761,Kharif
2016,Mangalore,51353,3605.4,27.1,Laterite,Drip,124387,54.5,Coconut,45608,Kharif
2017,Kodagu,1279,3512.4,26.8,Laterite,Drip,343,56.6,Coconut,234581,Kharif
2018,Kodagu,13283,3512.4,26.8,Laterite,Drip,23099,55.5,Coconut,646,Kharif
2011,Kodagu,52119,3512.4,26.8,Laterite,Drip,117825.84,58.5,Coconut,43562,Kharif
2012,Kodagu,725,3296,37,Laterite,Drip,336,59.5,Coconut,200000,Kharif
2013,Kodagu,12885,3550,37,Laterite,Drip,22594,55,Coconut,4847,Kharif
2014,Kodagu,51179,3550,37,Laterite,Drip,116481.07,53,Coconut,51239,Kharif
2015,Kodagu,468,3550,38,Laterite,Drip,316,53.5,Coconut,216396,Kharif
2016,Kodagu,11841,3654,38,Laterite,Drip,21400,52.5,Coconut,2644,Kharif
2017,Kodagu,50975,3654,38,Laterite,Drip,122102,56,Coconut,44235,Kharif
2018,Kodagu,206,3654,39,Laterite,Drip,382,57,Coconut,203317,Kharif
2004,Kodagu,10922,233,39,Laterite,Drip,19578,57.5,Coconut,2134,Kharif
2005,Kodagu,51390,233,39,Laterite,Drip,121037,57,Coconut,45186,Kharif
2006,Kodagu,177,233,40,Laterite,Drip,231,55,Coconut,238542,Kharif
2007,Kodagu,10723,234,40,Laterite,Drip,18951,56,Coconut,1516,Kharif
2008,Kodagu,51709,234,40,Laterite,Drip,110579,54,Coconut,57259,Kharif
2009,Kodagu,146,234,41,Laterite,Drip,221,58,Coconut,234779,Kharif
2010,Kodagu,10910,3105,41,Laterite,Drip,15362,58,Coconut,1493,Kharif
2011,Kodagu,51355,3105,41,Laterite,Drip,120373,59,Coconut,64409,Kharif
2012,Kodagu,160,3105,42,Laterite,Drip,291,50,Coconut,249978,Kharif
2013,Kodagu,10912,236,42,Laterite,Drip,17231,54,Coconut,637,Kharif
2014,Kodagu,51353,236,42,Laterite,Drip,119359,53,Coconut,43311,Kharif
2015,Kodagu,1279,2903.1,43,Laterite,Drip,283,52,Coconut,24848,Kharif
2016,Kodagu,13283,2903.1,27,Laterite,Drip,17690,51,Coconut,761,Kharif
2017,Kodagu,52119,2903.1,27,Laterite,Basin,7157,57,Coconut,45608,Kharif
2018,Kodagu,725,2996.6,27,Laterite,Basin,8700,57,Coconut,234581,Kharif
2004,Kodagu,12885,2996.6,27,Laterite,Basin,41266,60,Coconut,646,Kharif
2005,Kodagu,51179,2996.6,27,Laterite,Basin,8838,57,Coconut,43562,Kharif
2012,Kodagu,468,3296,27,Laterite,Basin,8954,57,Coconut,200000,Kharif
2013,Kodagu,11841,3550,27.2,Laterite,Basin,42915,54,Coconut,4847,Kharif
2014,Kodagu,50975,3550,27.2,Laterite,Basin,9230,54.5,Coconut,51239,Kharif
2015,Kodagu,206,3550,27.2,Alluvial,Basin,44313,56.6,Coconut,216396,Kharif
2016,Mysuru,10922,3654,27,Alluvial,Basin,45820,55.5,Coconut,2644,Kharif
2017,Mysuru,51390,3654,27,Alluvial,Basin,49084,58.5,Coconut,44235,Kharif
2018,Mysuru,177,3654,27,Alluvial,Basin,86311,59.5,Coconut,203317,Kharif
2004,Mysuru,10723,233,27,Alluvial,Basin,57642,55,Coconut,2134,Kharif
2005,Mysuru,51709,233,27,Alluvial,Basin,58405,53,Coconut,45186,Kharif
2006,Mysuru,146,233,27,Alluvial,Basin,60751,53.5,Coconut,238542,Kharif
2007,Mysuru,10910,234,27.2,Alluvial,Basin,109506,52.5,Coconut,1516,Kharif
2008,Mysuru,51355,234,27.2,Alluvial,Basin,114,56,Coconut,57259,Kharif
2009,Mysuru,160,234,27.2,Alluvial,Basin,3,57,Coconut,234779,Kharif
2010,Mysuru,10912,3105,27.1,Loam,Basin,95,57.5,Coconut,1493,Kharif
2011,Mysuru,51353,3105,27.1,Loam,Basin,19,57,Coconut,64409,Kharif
2012,Mysuru,142,3105,27.1,Loam,Basin,54,55,Coconut,249978,Kharif
2013,Mysuru,10505,236,26.8,Loam,Basin,13,56,Coconut,200000,Kharif
2014,Mysuru,51040,236,26.8,Loam,Basin,123,54,Coconut,4847,Kharif
2015,Mysuru,154,2903.1,26.8,Loam,Basin,19,58,Coconut,51239,Kharif
2016,Mysuru,10318,2903.1,37,Loam,Basin,32,58,Coconut,216396,Kharif
2017,Mysuru,48083,2903.1,37,Loam,Basin,8,59,Coconut,2644,Kharif
2018,Mysuru,143,2996.6,37,Loam,Basin,50,50,Coconut,44235,Kharif
2019,Mysuru,9283,2996.6,38,Loam,Basin,10,54,Coconut,203317,Kharif
2004,Mysuru,47200,2996.6,38,Teelah,Basin,29,53,Coconut,2134,Kharif
2013,Mysuru,158,2903.1,38,Teelah,Basin,44,52,Coconut,45186,Kharif
2014,Mysuru,8982,2903.1,39,Teelah,Basin,33,51,Coconut,238542,Kharif
2015,Mysuru,46990,2903.1,39,Teelah,Basin,14,57,Coconut,1516,Kharif
2016,Mysuru,103,2996.6,39,Teelah,Basin,56,57,Coconut,57259,Kharif
2017,Mysuru,8239,2996.6,40,Teelah,Basin,26,60,Coconut,234779,Kharif
2018,Mysuru,44563,2996.6,40,Teelah,Basin,98,57,Coconut,1493,Kharif
2004,Mysuru,96,3522.8,40,Teelah,Basin,3,57,Coconut,64409,Kharif
2005,Mysuru,6949,3522.8,41,Teelah,Basin,58637,54,Coconut,249978,Kharif
2006,Mysuru,44663,3522.8,41,Teelah,Basin,59777,54.5,Coconut,637,Kharif
2007,Mysuru,110,3729.8,41,Teelah,Basin,60528,56.6,Coconut,43311,Kharif
2008,Mysuru,6824,3729.8,42,Clay,Basin,61126,55.5,Cotton,24848,Kharif
2009,Mysuru,43013,3729.8,42,Clay,Basin,623687,58.5,Cotton,761,Kharif
2010,Mysuru,95,2746.2,42,Clay,Basin,63504,59.5,Cotton,45608,Kharif
2011,Mysuru,6441,2746.2,43,Clay,Basin,63931,55,Cotton,234581,Kharif
2012,Mysuru,4012,2746.2,43,Clay,Basin,73730,53,Cotton,646,Kharif
2013,Mysuru,4877,3360,27,Clay,Spray,118416,53.5,Coconut,43562,Kharif
2014,Mysuru,4930,3360,27,Clay,Spray,130132,52.5,Coconut,200000,Kharif
2015,Mysuru,4954,3360,27,Clay,Spray,154889,56,Coconut,4847,Kharif
2016,Mysuru,5019,3605.4,27,Clay,Spray,171739,57,Coconut,51239,Kharif
2017,Mysuru,5127,3605.4,27,Clay,Spray,172475,57.5,Coconut,216396,Kharif
2018,Mysuru,5174,3605.4,27,Clay,Spray,177939,57,Coconut,2644,Kharif
2013,Mysuru,5294,3512.4,27.2,Clay,Spray,313547,55,Coconut,44235,Kharif
2014,Mysuru,5474,3512.4,27.2,Clay,Spray,2783,56,Coconut,203317,Kharif
2015,Mysuru,5864,3512.4,27.2,Clay,Spray,1533,54,Coconut,2134,Kharif
2016,Mysuru,7028,3296,27,Clay,Spray,1647,58,Coconut,45186,Kharif
2017,Mysuru,7403,3296,27,Clay,Spray,975,58,Coconut,238542,Kharif
2018,Mysuru,7501,3296,27,Clay,Spray,2,59,Coconut,1516,Kharif
2004,Mysuru,7714,3550,27,Clay,Spray,836,50,Coconut,57259,Kharif
2005,Mysuru,7856,3550,27,Clay,Spray,806,54,Coconut,234779,Kharif
2006,Mysuru,32,3550,27,Clay,Spray,880,53,Coconut,1493,Kharif
2007,Mysuru,1,3654,27.2,Clay,Spray,770,52,Coconut,64409,Kharif
2008,Mysuru,30,3654,27.2,Clay,Spray,395,51,Coconut,249978,Kharif
2009,Mysuru,6,3654,27.2,Clay,Spray,187,57,Coconut,637,Kharif
2010,Mysuru,15,233,27.1,Clay,Spray,187,57,Coconut,43311,Kharif
2011,Mysuru,4,233,27.1,Clay,Spray,121,60,Coconut,24848,Kharif
2012,Kasaragodu,39,233,27.1,Clay,Spray,103,57,Coconut,761,Kharif
2013,Kasaragodu,6,234,26.8,Clay,Spray,71,57,Coconut,45608,Kharif
2014,Kasaragodu,12,234,26.8,Clay,Spray,3961,54,Coconut,234581,Kharif
2015,Kasaragodu,3,234,26.8,Clay,Spray,4247,54.5,Coconut,646,Kharif
2016,Kasaragodu,17,3105,37,Clay,Spray,3290,56.6,Coconut,43562,Kharif
2017,Kasaragodu,3,3105,37,Clay,Spray,3138,55.5,Coconut,200000,Kharif
2018,Kasaragodu,9,3105,37,Clay,Spray,3423,58.5,Coconut,4847,Kharif
2015,Kasaragodu,21,236,38,Clay,Spray,3899,59.5,Coconut,51239,Kharif
2016,Kasaragodu,11,236,38,Clay,Spray,4015,55,Coconut,216396,Kharif
2017,Kasaragodu,4,2903.1,38,Clay loam,Spray,4279,53,Coconut,2644,Kharif
2018,Kasaragodu,15,2903.1,39,Clay loam,Spray,4167,53.5,Coconut,44235,Kharif
2013,Kasaragodu,8,2903.1,39,Clay loam,Spray,4479,52.5,Coconut,203317,Kharif
2014,Kasaragodu,29,2996.6,39,Clay loam,Spray,3699,56,Coconut,2134,Kharif
2015,Kasaragodu,1,2996.6,41,Clay loam,Spray,4904,57,Coconut,45186,Kharif
2016,Kasaragodu,13736,2996.6,42,Clay loam,Spray,2821,57.5,Coconut,238542,Kharif
2017,Kasaragodu,14003,3522.8,42,Clay loam,Spray,3472,57,Coconut,1516,Kharif
2018,Kasaragodu,14179,3522.8,42,Clay loam,Spray,3647,55,Coconut,200000,Kharif
2004,Kasaragodu,14319,3522.8,43,Clay loam,Spray,393,56,Coconut,4847,Kharif
2005,Kasaragodu,14464,3729.8,43,Clay loam,Spray,167,54,Coconut,51239,Kharif
2006,Kasaragodu,14876,3729.8,128,Clay loam,Spray,71,58,Coconut,216396,Kharif
2007,Kasaragodu,14976,3729.8,129,Clay loam,Spray,52,58,Coconut,2644,Kharif
2008,Kasaragodu,15009,2746.2,130,Clay loam,Spray,12,59,Coconut,44235,Kharif
2009,Kasaragodu,15114,2746.2,131,Clay loam,Spray,51,50,Coconut,203317,Kharif
2010,Kasaragodu,16224,2746.2,132,Clay loam,Spray,61,54,Coconut,2134,Kharif
2011,Kasaragodu,17095,3360,133,Clay loam,Drip,67,53,Cocoa,45186,Kharif
2012,Kasaragodu,17512,3360,134,Clay loam,Drip,62,52,Cocoa,238542,Kharif
2013,Kasaragodu,17587,3360,135,Clay loam,Drip,32,51,Cocoa,1516,Kharif
2014,Kasaragodu,17771,3605.4,136,Clay loam,Drip,22,57,Cocoa,57259,Kharif
2015,Kasaragodu,17825,3605.4,137,Arid and Desert,Drip,25,57,Cocoa,234779,Kharif
2016,Kasaragodu,3147,3605.4,138,Arid and Desert,Drip,4,60,Cocoa,1493,Kharif
2017,Raichur,2578,3512.4,139,Arid and Desert,Drip,9,57,Coffee,64409,Kharif
2016,Raichur,1591,3512.4,140,Arid and Desert,Drip,12,57,Coffee,249978,Kharif
2017,Raichur,1298,3512.4,141,Arid and Desert,Drip,2089,54,Coffee,637,Kharif
2018,Raichur,4,3296,142,Arid and Desert,Drip,2810,54.5,Coffee,43311,Kharif
2013,Raichur,1122,3296,143,Arid and Desert,Drip,841,56.6,Coffee,24848,Kharif
2014,Raichur,917,3296,144,Arid and Desert,Drip,3550,55.5,Coffee,761,Kharif
2015,Raichur,819,3550,145,Arid and Desert,Drip,109,58.5,Coffee,45608,Kharif
2016,Raichur,619,3550,146,Arid and Desert,Drip,3368,59.5,Coffee,234581,Kharif
2017,Raichur,391,3550,147,Arid and Desert,Drip,3671,55,Coffee,646,Kharif
2018,Raichur,211,3654,148,Loam,Drip,2404,53,Coffee,43562,Kharif
2004,Raichur,153,3654,149,Loam,Drip,2805,53.5,Coffee,200000,Kharif
2005,Raichur,111,3654,150,Loam,Drip,2331,52.5,Coffee,4847,Kharif
2006,Raichur,76,233,151,Loam,Drip,2088,56,Coffee,51239,Kharif
2007,Raichur,53,233,152,Loam,Drip,2628,57,Coffee,216396,Kharif
2008,Raichur,2688,233,153,Loam,Drip,1939,57.5,Coffee,2644,Kharif
2009,Raichur,2311,2903.1,154,Loam,Drip,1871,57,Cardamum,44235,Kharif
2010,Raichur,2188,2903.1,155,Loam,Drip,1868,55,Cardamum,203317,Kharif
2011,Raichur,1998,2903.1,156,Loam,Drip,127919,56,Cardamum,2134,Kharif
2012,Raichur,2006,2996.6,157,Loam,Drip,75340,54,Cardamum,45186,Kharif
2013,Raichur,2034,2996.6,158,Sandy loam ,Drip,29170,58,Cardamum,238542,Kharif
2014,Raichur,2035,2996.6,159,Sandy loam ,Drip,1901,58,Cardamum,1516,Kharif
2015,Raichur,2074,3522.8,160,Sandy loam ,Drip,972,59,Cardamum,57259,Kharif
2016,Raichur,2127,3522.8,161,Sandy loam ,Drip,874,50,Cardamum,234779,Kharif
2017,Raichur,2090,3522.8,162,Sandy loam ,Drip,592,54,Cardamum,1493,Kharif
2016,Raichur,2059,3729.8,163,Sandy loam ,Drip,864,53,Cardamum,64409,Kharif
2017,Raichur,2050,3729.8,164,Sandy loam ,Drip,5373,52,Cardamum,249978,Kharif
2016,Raichur,1865,3729.8,165,Sandy loam ,Drip,6589,51,Cardamum,637,Kharif
2017,Raichur,1841,2746.2,166,Sandy loam ,Drip,5107,57,Cardamum,43311,Kharif
2018,Raichur,1799,2746.2,167,Sandy loam ,Drip,5518,57,Cardamum,24848,Kharif
2013,Raichur,1468,2746.2,168,Sandy loam ,Drip,4912,60,Cardamum,761,Kharif
2014,Gulbarga,568,3360,169,Sandy loam ,Drip,3830,57,Cotton,45608,Kharif
2015,Gulbarga,407,3360,170,Sandy loam ,Drip,4,57,Cotton,234581,Kharif
2016,Gulbarga,177,3360,171,Sandy loam ,Drip,9,54,Cotton,646,Kharif
2017,Gulbarga,51,3605.4,172,Sandy loam ,Drip,12,54.5,Cotton,43562,Kharif
2018,Gulbarga,173,3605.4,173,Sandy loam ,Drip,2089,56.6,Pepper,200000,Kharif
2004,Gulbarga,201,3605.4,174,Sandy loam ,Drip,2810,55.5,Pepper,4847,Kharif
2005,Gulbarga,206,3512.4,175,Sandy loam ,Drip,841,58.5,Pepper,51239,Kharif
2006,Gulbarga,243,3512.4,176,Sandy loam ,Drip,3550,59.5,Pepper,216396,Kharif
2007,Gulbarga,123,3512.4,177,Sandy loam ,Basin,109,55,Pepper,2644,Kharif
2008,Gulbarga,82,3296,178,Sandy loam ,Basin,3368,53,Pepper,44235,Kharif
2009,Gulbarga,74,3296,179,Sandy loam ,Basin,3671,53.5,Pepper,203317,Kharif
2010,Gulbarga,18,3296,180,Sandy loam ,Basin,2404,52.5,Pepper,2134,Kharif
2011,Gulbarga,37,3550,181,Sandy loam ,Basin,2805,56,Pepper,45186,Kharif
2012,Gulbarga,35,3550,182,Sandy loam ,Basin,2331,57,Pepper,238542,Kharif
2013,Gulbarga,5974,3550,183,Sandy loam ,Basin,2088,57.5,Pepper,1516,Kharif
2014,Gulbarga,6631,3654,184,Arid and Desert,Basin,2628,57,Arecanut,200000,Kharif
2015,Gulbarga,6705,3654,185,Arid and Desert,Basin,1939,55,Arecanut,4847,Kharif
2016,Gulbarga,5876,3654,186,Arid and Desert,Basin,1871,56,Arecanut,51239,Kharif
2017,Gulbarga,326,233,187,Arid and Desert,Basin,1868,54,Arecanut,216396,Kharif
2017,Gulbarga,6470,233,188,Arid and Desert,Basin,127919,58,Arecanut,2644,Kharif
2016,Gulbarga,6709,233,189,Arid and Desert,Basin,75340,58,Arecanut,44235,Kharif
2017,Gulbarga,6186,234,190,Arid and Desert,Basin,29170,59,Arecanut,203317,Kharif
2018,Gulbarga,6503,234,191,Arid and Desert,Basin,1901,50,Arecanut,2134,Kharif
2013,Gulbarga,5220,234,192,Arid and Desert,Basin,972,54,Arecanut,45186,Kharif
2014,Gulbarga,4677,3105,193,Arid and Desert,Basin,874,53,Arecanut,238542,Kharif
2015,Gulbarga,4803,3105,194,Arid and Desert,Basin,592,52,Arecanut,1516,Kharif
2016,Gulbarga,3739,3105,195,Arid and Desert,Basin,864,51,Arecanut,57259,Kharif
2017,Gulbarga,3529,236,196,Arid and Desert,Basin,5373,57,Arecanut,234779,Kharif
2018,Gulbarga,3649,236,197,Arid and Desert,Basin,6589,57,Arecanut,1493,Kharif
2004,Gulbarga,1374,2903.1,198,Arid and Desert,Basin,5107,60,Arecanut,64409,Kharif
2005,Gulbarga,933,2903.1,199,Arid and Desert,Basin,5518,57,Ginger,249978,Kharif
2006,Gulbarga,345,2903.1,200,Arid and Desert,Basin,4912,57,Ginger,637,Kharif
2007,Gulbarga,29,2996.6,201,Arid and Desert,Basin,3830,54,Ginger,43311,Kharif
2008,Gulbarga,11,2996.6,202,Arid and Desert,Basin,4,54.5,Ginger,24848,Kharif
2009,Gulbarga,10,2996.6,203,Arid and Desert,Basin,9,56.6,Ginger,761,Kharif
2010,Gulbarga,7,3522.8,204,Arid and Desert,Basin,12,55.5,Ginger,45608,Kharif
2011,Gulbarga,10,3522.8,205,Arid and Desert,Basin,2089,58.5,Ginger,234581,Kharif
2012,Madikeri,56,3522.8,206,Arid and Desert,Basin,2810,59.5,Ginger,646,Kharif
2013,Madikeri,68,3729.8,207,Arid and Desert,Basin,841,55,Ginger,43562,Kharif
2014,Madikeri,56,3729.8,208,Arid and Desert,Basin,3550,53,Ginger,200000,Kharif
2015,Madikeri,66,3729.8,209,Arid and Desert,Basin,109,53.5,Ginger,4847,Kharif
2016,Madikeri,55,2746.2,210,Arid and Desert,Basin,3368,52.5,Ginger,51239,Kharif
2017,Madikeri,42,2746.2,211,Arid and Desert,Basin,3671,56,Ginger,216396,Kharif
2004,Madikeri,51179,2746.2,212,Arid and Desert,Basin,2404,57,Ginger,2644,Kharif
2004,Madikeri,468,3360,213,Arid and Desert,Basin,2805,57.5,Ginger,44235,Kharif
2004,Madikeri,11841,3360,214,loamy sand,Basin,2331,57,Tea,203317,Kharif
2004,Madikeri,50975,3360,215,loamy sand,Basin,2088,55,Tea,2134,Kharif
2004,Madikeri,206,3605.4,216,loamy sand,Basin,2628,56,Tea,45186,Kharif
2004,Madikeri,10922,3605.4,217,loamy sand,Basin,1939,54,Tea,238542,Kharif
2004,Madikeri,51390,3605.4,218,loamy sand,Basin,1871,58,Tea,1516,Kharif
2004,Madikeri,177,3512.4,219,loamy sand,Basin,1868,58,Tea,57259,Kharif
2004,Madikeri,10723,3512.4,220,loamy sand,Spray,127919,59,Tea,234779,Kharif
2004,Madikeri,51709,3512.4,221,loamy sand,Spray,75340,50,Tea,1493,Kharif
2004,Madikeri,146,3296,222,loamy sand,Spray,29170,54,Tea,64409,Kharif
2004,Madikeri,10910,3296,27,loamy sand,Spray,1901,53,Tea,249978,Kharif
2004,Madikeri,51355,3296,27,loamy sand,Spray,972,52,Tea,637,Kharif
2004,Madikeri,160,3550,27,loamy sand,Spray,874,51,Tea,43311,Kharif
2004,Madikeri,10912,3550,27,loamy sand,Spray,592,57,Tea,24848,Kharif
2004,Madikeri,51353,3550,27,loamy sand,Spray,864,57,Tea,761,Kharif
2004,Madikeri,142,3654,27.2,loamy sand,Spray,5373,60,Tea,45608,Kharif
2004,Madikeri,10505,3654,27.2,loamy sand,Spray,6589,57,Paddy,234581,Kharif
2004,Madikeri,51040,3654,27.2,loamy sand,Spray,5107,57,Paddy,646,Kharif
2004,Madikeri,154,233,27,loamy sand,Spray,5518,54,Paddy,43562,Kharif
2004,Madikeri,10318,233,27,loamy sand,Spray,4912,54.5,Paddy,200000,Kharif
2004,Madikeri,48083,233,27,loamy sand,Spray,3830,56.6,Paddy,4847,Kharif
2004,Madikeri,143,2903.1,27,loamy sand,Spray,313547,55.5,Paddy,51239,Kharif
2004,Madikeri,9283,2903.1,27,loamy sand,Spray,2783,58.5,Paddy,216396,Kharif
2004,Chikmangaluru,47200,2903.1,27,loamy sand,Spray,1533,59.5,Paddy,2644,Kharif
2004,Chikmangaluru,158,2996.6,27.2,loamy sand,Spray,1647,55,Paddy,44235,Kharif
2004,Chikmangaluru,8982,2996.6,27.2,loamy sand,Spray,975,53,Paddy,203317,Kharif
2004,Chikmangaluru,46990,2996.6,27.2,loamy sand,Spray,2,53.5,Paddy,2134,Kharif
2004,Chikmangaluru,103,3522.8,27.1,loamy sand,Spray,836,52.5,Paddy,45186,Kharif
2004,Chikmangaluru,8239,3522.8,27.1,loamy sand,Spray,806,56,Paddy,238542,Kharif
2004,Chikmangaluru,44563,3522.8,27.1,loamy sand,Spray,880,57,Paddy,1516,Kharif
2004,Chikmangaluru,96,3729.8,26.8,Clay loam,Spray,770,57.5,Paddy,200000,Kharif
2004,Chikmangaluru,6949,3729.8,26.8,Clay loam,Spray,395,57,Groundnut,4847,Kharif
2004,Chikmangaluru,44663,3729.8,26.8,Clay loam,Spray,187,55,Groundnut,51239,Kharif
2004,Chikmangaluru,110,2746.2,37,Clay loam,Spray,187,56,Groundnut,216396,Kharif
2004,Chikmangaluru,6824,2746.2,37,Clay loam,Spray,121,54,Cotton,2644,Kharif
2004,Chikmangaluru,43013,2746.2,37,Clay loam,Spray,103,58,Cotton,44235,Kharif
2004,Chikmangaluru,95,3360,38,Clay loam,Spray,71,58,Cotton,203317,Kharif
2004,Chikmangaluru,6441,3360,38,Clay loam,Spray,3961,59,Cotton,2134,Kharif
2004,Chikmangaluru,4012,3360,38,Clay loam,Spray,4247,50,Groundnut,45186,Kharif
2004,Chikmangaluru,4877,3605.4,39,Clay loam,Spray,3290,54,Groundnut,238542,Kharif
2004,Chikmangaluru,4930,3605.4,39,Clay loam,Spray,3138,53,Groundnut,1516,Kharif
2004,Chikmangaluru,4954,3605.4,39,Clay loam,Spray,3423,52,Groundnut,57259,Kharif
2004,Chikmangaluru,5019,3512.4,40,Clay loam,Spray,3899,51,Groundnut,234779,Kharif
2004,Chikmangaluru,5127,3512.4,40,Clay loam,Spray,4015,57,Groundnut,1493,Kharif
2004,Chikmangaluru,5174,3512.4,40,Clay loam,Spray,4279,57,Groundnut,64409,Kharif
2004,Chikmangaluru,5294,3296,41,Clay loam,Spray,4167,60,Groundnut,249978,Kharif
2004,Chikmangaluru,5474,3296,41,Clay loam,Spray,4479,57,Blackgram,637,Kharif
2004,Chikmangaluru,5864,3296,41,Clay loam,Spray,3699,57,Blackgram,43311,Kharif
2004,Chikmangaluru,7028,3550,42,Clay loam,Spray,4904,54,Blackgram,24848,Kharif
2004,Chikmangaluru,7403,3550,42,Clay loam,Spray,2821,54.5,Blackgram,761,Kharif
2004,Chikmangaluru,7501,3550,42,Clay loam,Spray,3472,56.6,Blackgram,45608,Kharif
2004,Chikmangaluru,7714,3654,43,Clay loam,Drip,3647,55.5,Blackgram,234581,Kharif
2004,Chikmangaluru,7856,3654,43,Clay loam,Drip,393,58.5,Blackgram,646,Kharif
2004,Chikmangaluru,32,3654,27,Clay loam,Drip,167,59.5,Blackgram,43562,Kharif
2004,Chikmangaluru,1,233,27,Clay loam,Drip,71,55,Blackgram,200000,Kharif
2004,Chikmangaluru,30,233,27,Clay loam,Drip,52,53,Blackgram,4847,Kharif
2004,Chikmangaluru,6,233,27,Clay loam,Drip,313547,53.5,Blackgram,51239,Kharif
2004,Chikmangaluru,15,234,27,Clay loam,Drip,2783,52.5,Blackgram,216396,Kharif
2004,Chikmangaluru,4,234,27,Clay loam,Drip,1533,56,Blackgram,2644,Kharif
2004,Chikmangaluru,39,234,27.2,Clay loam,Drip,1647,59.5,Blackgram,44235,Kharif
2004,Chikmangaluru,6,3105,27.2,Clay loam,Drip,975,55,Blackgram,203317,Kharif
2004,Chikmangaluru,12,3105,27.2,Clay loam,Drip,2,53,Cashew,2134,Kharif
2004,Chikmangaluru,3,3105,27,Clay loam,Drip,836,53.5,Cashew,45186,Kharif
2004,Chikmangaluru,17,236,27,Clay loam,Drip,806,52.5,Cashew,238542,Kharif
2004,Chikmangaluru,3,236,27,Clay loam,Drip,880,56,Cashew,1516,Kharif
2004,Chikmangaluru,9,2903.1,27,Clay loam,Drip,770,57,Cashew,57259,Rabi
2004,Chikmangaluru,21,2903.1,27,Clay loam,Drip,395,57.5,Cashew,234779,Rabi
2004,Chikmangaluru,11,2903.1,27,Clay loam,Drip,187,57,Cashew,1493,Rabi
2004,Chikmangaluru,4,2996.6,27.2,Clay loam,Drip,187,55,Cotton,64409,Rabi
2004,Chikmangaluru,15,2996.6,27.2,Clay loam,Drip,121,56,Cotton,249978,Rabi
2004,Chikmangaluru,8,2996.6,27.2,Clay loam,Drip,103,54,Cotton,637,Rabi
2004,Chikmangaluru,29,3522.8,27.1,Alluvial,Drip,71,58,Cotton,43311,Rabi
2004,Chikmangaluru,1,3522.8,27.1,Alluvial,Drip,3961,58,Cashew,24848,Rabi
2004,Chikmangaluru,13736,3522.8,27.1,Alluvial,Drip,4247,59,Cashew,761,Rabi
2004,Chikmangaluru,14003,3729.8,26.8,Alluvial,Drip,3290,50,Cashew,45608,Rabi
2004,Chikmangaluru,14179,3729.8,26.8,Alluvial,Drip,3138,54,Cashew,234581,Rabi
2004,Chikmangaluru,14319,3729.8,26.8,Alluvial,Drip,3423,53,Coconut,646,Rabi
2004,Chikmangaluru,14464,2746.2,37,Alluvial,Drip,3899,59.5,Coconut,43562,Rabi
